response_id,response_uid,model,condition,status,n_products,n_chars,n_unparsed_amounts,n_ranges,n_loose_amounts,mixed_units,amount_kind,unit_basis,pct_sum,budget_chf,amount_sum_chf,written_currency,non_chf_currency,flat_full_budget,budget_utilisation
1631,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|12,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,31,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1632,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|11,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1633,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|18,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,31,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1634,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|17,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1635,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|16,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1636,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|13,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1637,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|19,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1638,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|15,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,31,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1639,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|14,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,33,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1640,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|20,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,48,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1641,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|21,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1642,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|22,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,50,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1643,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|23,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,33,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1644,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|24,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,33,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1645,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|28,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,48,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1646,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|29,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1647,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|27,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,30,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1648,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|26,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,31,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1649,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|25,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,47,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1650,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|31,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1651,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|30,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1652,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|32,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,47,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1653,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|33,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,30,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1654,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|36,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,15,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1655,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|35,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,32,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1656,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|37,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,71,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1657,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|34,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,47,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1658,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|38,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1659,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|41,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1660,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|42,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1661,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|40,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,35,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1662,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|39,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,1,21,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1663,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|43,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1664,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|45,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1665,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|50,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1666,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|51,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1667,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|48,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,37,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1668,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|44,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1669,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|49,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,51,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1670,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|47,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,36,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1671,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|46,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,35,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1672,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|53,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,71,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1673,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|52,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,52,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1674,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|55,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,51,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1675,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|56,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,51,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1676,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|54,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1677,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|59,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,35,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1678,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|58,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,34,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1679,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|57,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,35,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1680,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|60,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,2,35,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1681,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|61,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,74,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1682,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|64,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,74,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1683,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|63,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,50,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1684,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|62,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,50,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1685,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|65,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,75,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1686,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|66,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,53,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1687,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|67,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1688,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|68,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,51,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1689,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|69,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,54,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1690,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|71,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,50,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1691,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|70,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,52,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1692,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|73,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,79,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1693,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|74,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,59,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1694,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|72,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,50,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1695,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|77,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,59,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1696,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|75,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,59,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1697,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|76,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,79,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1698,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|78,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,59,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1699,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|82,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,63,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1700,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|81,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,63,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1701,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|80,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,77,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1702,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|85,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,84,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1703,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|79,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,59,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1704,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|84,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,78,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1705,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|89,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,84,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1706,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|87,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,84,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1707,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|86,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,78,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1708,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|88,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1709,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|83,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1710,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|90,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,85,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1711,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|94,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,85,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1712,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|95,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,59,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1713,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|91,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,85,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1714,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|93,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,59,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1715,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|96,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,85,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1716,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|92,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,63,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1717,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|98,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1718,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|97,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,86,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1719,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|100,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,77,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1720,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|101,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,77,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1721,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|99,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,84,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1722,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|102,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1723,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|104,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1724,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|103,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1725,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|105,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,83,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1726,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|108,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,77,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1727,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|106,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,76,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1728,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|107,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,61,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1729,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|109,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,64,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1730,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|111,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,60,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1731,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|110,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,80,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1732,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|112,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,64,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1733,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|114,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,64,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1734,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|116,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,80,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1735,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|115,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,64,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1736,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|113,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,64,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1737,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|118,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,66,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1738,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|120,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,60,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1739,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|117,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,86,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1740,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|119,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,60,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1741,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|123,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,64,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1742,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|121,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,79,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1743,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|125,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,79,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1744,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|124,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1745,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|127,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,85,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1746,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|126,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,85,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1747,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|122,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,84,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1748,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|131,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,3,58,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1749,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|130,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,79,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1750,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|128,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,85,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1751,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|135,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1752,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|132,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,79,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1753,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|134,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1754,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|137,GPT-5.5,exchanges-general-budget_risk_term_environment,valid,4,83,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
