response_id,response_uid,model,condition,status,n_products,n_chars,n_unparsed_amounts,n_ranges,n_loose_amounts,mixed_units,amount_kind,unit_basis,pct_sum,budget_chf,amount_sum_chf,written_currency,non_chf_currency,flat_full_budget,budget_utilisation
1076,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|212,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,7,126,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
1077,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|219,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,56,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1078,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|224,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,81,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1079,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|223,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,80,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1080,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|222,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1081,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|226,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1082,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|225,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,100,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1083,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|227,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1084,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|228,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,55,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1085,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|230,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,45,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1086,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|229,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,105,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1087,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|233,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,95,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1088,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|214,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,8,140,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
1089,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|232,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,100,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1090,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|213,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,7,132,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
1091,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|231,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,58,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1092,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|238,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,98,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1093,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|234,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,78,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1094,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|240,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,104,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1095,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|242,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,114,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1096,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|243,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,107,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1097,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|244,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,101,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1098,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|246,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,108,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1099,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|235,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,94,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1100,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|247,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,113,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1101,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|236,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,95,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1102,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|239,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,93,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1103,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|249,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,7,133,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1104,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|241,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,115,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1105,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|248,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,7,130,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1106,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|250,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,8,156,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1107,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|245,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,8,145,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1108,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|237,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,95,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1109,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|251,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,123,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1110,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|255,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,64,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1111,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|254,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,49,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1112,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|253,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,80,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1113,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|256,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,61,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1114,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|257,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,61,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1115,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|260,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,79,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1116,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|258,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,61,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1117,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|262,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,108,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1118,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|259,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,61,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1119,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|263,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,108,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1120,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|261,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,82,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1121,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|264,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,99,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1122,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|266,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,57,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1123,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|265,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,127,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1124,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|267,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,3,80,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1125,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|268,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,101,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1126,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|269,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,121,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1127,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|272,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,98,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1128,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|270,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,96,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1129,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|275,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,100,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1130,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|252,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,9,170,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1131,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|273,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,120,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1132,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|276,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,94,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1133,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|277,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,112,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1134,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|274,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,79,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1135,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|278,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,145,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1136,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|280,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,111,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1137,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|283,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,118,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1138,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|282,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,7,188,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1139,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|281,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,8,144,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1140,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|286,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,114,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1141,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|288,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,7,140,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1142,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|287,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,7,140,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1143,tokens-general-environment|gemini-3.6-flash|20260824_1054|1,Gemini 3.6 Flash,tokens-general-environment,valid,6,119,0,0,0,False,percent,proportional,100.0,,,,False,False,
1144,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|271,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,4,80,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1145,tokens-general-budget|gemini-3.6-flash|20260824_1054|1,Gemini 3.6 Flash,tokens-general-budget,valid,3,47,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1146,tokens-general-environment|gemini-3.6-flash|20260824_1054|3,Gemini 3.6 Flash,tokens-general-environment,valid,5,95,0,0,0,False,percent,proportional,100.0,,,,False,False,
1147,tokens-general-environment|gemini-3.6-flash|20260824_1054|4,Gemini 3.6 Flash,tokens-general-environment,valid,5,99,0,0,0,False,percent,proportional,100.0,,,,False,False,
1148,tokens-general-environment|gemini-3.6-flash|20260824_1054|2,Gemini 3.6 Flash,tokens-general-environment,valid,4,76,0,0,0,False,percent,proportional,100.0,,,,False,False,
1149,tokens-general-budget|gemini-3.6-flash|20260824_1054|2,Gemini 3.6 Flash,tokens-general-budget,valid,5,84,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1150,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|279,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,5,92,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1151,tokens-general-budget|gemini-3.6-flash|20260824_1054|5,Gemini 3.6 Flash,tokens-general-budget,valid,5,97,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
1152,tokens-general-budget|gemini-3.6-flash|20260824_1054|4,Gemini 3.6 Flash,tokens-general-budget,valid,5,98,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
1153,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|284,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,6,104,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1154,tokens-general-budget|gemini-3.6-flash|20260824_1054|6,Gemini 3.6 Flash,tokens-general-budget,valid,7,136,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
1155,tokens-general-budget|gemini-3.6-flash|20260824_1054|7,Gemini 3.6 Flash,tokens-general-budget,valid,7,139,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
1156,tokens-general-budget|gemini-3.6-flash|20260824_1054|8,Gemini 3.6 Flash,tokens-general-budget,valid,5,99,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1157,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|1,Gemini 3.6 Flash,tokens-general-term_environment,valid,5,59,0,0,0,False,percent,proportional,100.0,,,,False,False,
1158,tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|285,Gemini 3.6 Flash,tokens-general-budget_risk_term_environment,valid,8,155,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
1159,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|6,Gemini 3.6 Flash,tokens-general-term_environment,valid,4,52,0,0,0,False,percent,proportional,100.0,,,,False,False,
1160,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|5,Gemini 3.6 Flash,tokens-general-term_environment,valid,6,123,0,0,0,False,percent,proportional,100.0,,,,False,False,
1161,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|3,Gemini 3.6 Flash,tokens-general-term_environment,valid,4,37,0,0,0,False,percent,proportional,100.0,,,,False,False,
1162,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|2,Gemini 3.6 Flash,tokens-general-term_environment,valid,4,37,0,0,0,False,percent,proportional,100.0,,,,False,False,
1163,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|7,Gemini 3.6 Flash,tokens-general-term_environment,valid,5,65,0,0,0,False,percent,proportional,100.0,,,,False,False,
1164,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|8,Gemini 3.6 Flash,tokens-general-term_environment,valid,5,64,0,0,0,False,percent,proportional,100.0,,,,False,False,
1165,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|11,Gemini 3.6 Flash,tokens-general-term_environment,valid,4,52,0,0,0,False,percent,proportional,100.0,,,,False,False,
1166,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|4,Gemini 3.6 Flash,tokens-general-term_environment,valid,6,139,0,0,0,False,currency,reported,,,10000.0,USD,True,False,
1167,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|12,Gemini 3.6 Flash,tokens-general-term_environment,valid,7,144,0,0,0,False,percent,proportional,100.0,,,,False,False,
1168,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|1,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,2,32,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1169,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|2,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,49,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1170,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|5,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,4,65,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1171,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|3,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,2,44,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1172,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|4,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,2,32,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1173,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|6,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,49,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1174,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|9,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,81,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1175,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|8,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,47,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1176,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|7,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,4,64,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1177,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|10,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,4,51,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1178,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|11,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,4,59,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1179,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|9,Gemini 3.6 Flash,tokens-general-term_environment,valid,5,67,0,0,0,False,percent,proportional,100.0,,,,False,False,
1180,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|12,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,4,59,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
1181,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|13,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,52,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1182,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|17,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,87,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1183,tokens-general-term_environment|gemini-3.6-flash|20260824_1054|10,Gemini 3.6 Flash,tokens-general-term_environment,valid,5,44,0,0,0,False,percent,proportional,100.0,,,,False,False,
1184,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|19,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,38,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1185,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|18,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,52,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1186,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|20,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,87,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1187,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|16,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,52,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1188,tokens-general-budget|gemini-3.6-flash|20260824_1054|3,Gemini 3.6 Flash,tokens-general-budget,valid,5,89,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1189,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|22,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,80,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1190,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|23,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,119,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1191,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|24,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,85,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1192,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|25,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,58,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1193,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|14,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,4,53,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1194,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|26,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,74,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1195,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|15,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,52,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1196,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|27,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,3,55,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1197,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|21,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,82,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
1198,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|30,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,4,74,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1199,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|32,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,92,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1200,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|35,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,85,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
1201,tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|29,Gemini 3.6 Flash,tokens-general-budget_risk_environment,valid,5,92,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
